movie_clean,anger,disgust,fear,joy,neutral,sadness,surprise,sentiment_score,dominant_emotion,dominant_strength
Once Upon a Time in the West,0.021881910421970217,0.05889225298200141,0.21292880627284336,0.16235910298895428,0.4341906515712088,0.03727447910403663,0.07247282649305734,0.631414689800956,neutral,0.4341906515712088
One Battle After Another,0.059364603451368486,0.10908803951249203,0.11521961108188737,0.06680911646055226,0.5357226343317465,0.08378298944708976,0.030013001058250666,0.47589273344386707,neutral,0.5357226343317465
One Flew Over the Cuckoo's Nest,0.05700459027535875,0.1709492062006823,0.05072543892840093,0.1412504626946016,0.4070623821832917,0.12906653038226068,0.04394139705056494,0.28214906562458386,neutral,0.4070623821832917
Oppenheimer,0.1371970362537964,0.03627990785224194,0.14769888559187,0.02588702101175758,0.5516113086857579,0.01400424095548012,0.08732158766890113,0.44267853823575104,neutral,0.5516113086857579
Pan's Labyrinth,0.032955269191668114,0.23081201391125267,0.5054621366699311,0.04424442133379423,0.12548845117403704,0.01915036909155209,0.04188733792398125,0.6245688958601519,fear,0.5054621366699311
Parasite,0.09584061668720097,0.06883344864472747,0.192175531538669,0.12722707968205213,0.3798977212049067,0.06815001314971596,0.06787561961682513,0.3999309718608856,neutral,0.3798977212049067
Paths of Glory,0.12799313231583007,0.26887514909983357,0.24495755711739714,0.05045231357904744,0.13102278212847357,0.030617048297162084,0.14608201769773255,0.45277165282856335,disgust,0.26887514909983357
Pirates of the Caribbean: The Curse of the Black Pearl,0.022854140917347235,0.17675844046541236,0.0868810757952319,0.15581966934471644,0.4519671865484931,0.07877625442448664,0.026943209157748657,-0.22856553034348923,neutral,0.4519671865484931
Platoon,0.06999598550610245,0.23817955870181323,0.3000886597437784,0.014685071166604757,0.2549250862095505,0.11243594833649695,0.009689691197127103,0.9954558610916138,fear,0.3000886597437784
Princess Mononoke,0.05416608656841246,0.02903544344007969,0.028288397726348856,0.2847456037151543,0.49111309444362466,0.027408170111646705,0.08524321832440117,0.2668086019429294,neutral,0.49111309444362466
Prisoners,0.04979808898642659,0.06001397888176143,0.16922870972193776,0.10389793508220464,0.45890852697193624,0.06234684935770929,0.0958058879710734,0.3430946171283722,neutral,0.45890852697193624
Psycho,0.0188035067752935,0.07701590827200562,0.4863487418508157,0.01534655150026083,0.2663941881619394,0.011504250904545188,0.12458682698197662,-0.007298856973648071,fear,0.4863487418508157
Pulp Fiction,0.035609371134672656,0.07384082655930384,0.23345082028853623,0.2133253891105679,0.37850890071554616,0.020598859335719186,0.04466582199727947,0.46435269984332,neutral,0.37850890071554616
Raging Bull,0.20890216265494624,0.1676030586887565,0.2218496528091944,0.10315447733349477,0.11783629454051454,0.04649732089860158,0.13415706381460446,0.08260383870866564,fear,0.2218496528091944
Raiders of the Lost Ark,0.023887629557231612,0.16563598995774306,0.16825581299649042,0.20459485111165454,0.31245053481225943,0.011418447078374977,0.113756748075089,0.6238252141258933,neutral,0.31245053481225943
Ran,0.06074621332809329,0.11171489199623466,0.1672135271364823,0.14135719512123615,0.4303086459636688,0.06129705342464149,0.027362487046048045,0.3964311182498932,neutral,0.4303086459636688
Rashomon,0.055664623656775804,0.12070050900802017,0.11687331991270185,0.06342668042052538,0.4609437186270952,0.15084043121896684,0.031550723616965114,0.762720662355423,neutral,0.4609437186270952
Ratatouille,0.09334230707027018,0.1960294112795964,0.018291444692295045,0.13750179992057382,0.35370124951004983,0.04883497265400365,0.1522988096345216,0.6061182200908661,neutral,0.35370124951004983
Rear Window,0.13671892784027892,0.1769825163593685,0.13720082555135543,0.1544122473569587,0.3310862996361472,0.018151620656929233,0.045447599100456995,0.2965969280763106,neutral,0.3310862996361472
Requiem for a Dream,0.08541669718794186,0.045361480516889555,0.15657285347961905,0.055486686072650955,0.260702956171537,0.3108172760006379,0.08564201812259853,0.4137933579358188,sadness,0.3108172760006379
Reservoir Dogs,0.09872731414030898,0.1162835513241589,0.1255254554985599,0.13204011557073417,0.4099702916362069,0.01421838461167433,0.1032348679039966,0.8173602602698586,neutral,0.4099702916362069
Rocky,0.02886779410764575,0.1457670468837023,0.05241001105168834,0.08196950781857595,0.4521096870303154,0.12429222641512752,0.11458373051136732,0.7835718095302582,neutral,0.4521096870303154
Room,0.025916964979842305,0.30072177392430605,0.14700913948472588,0.02044972716830671,0.30906624123454096,0.06661969544366002,0.1302164525957778,0.6053855299949646,neutral,0.30906624123454096
Rush,0.09196858727373183,0.029520740220323204,0.13180088587105274,0.2643457966856658,0.34212735295295715,0.059478796017356214,0.0807578512467444,0.9990001738071441,neutral,0.34212735295295715
Saving Private Ryan,0.1344001407904381,0.1930593221702359,0.16185750166716223,0.042413453111128714,0.34132850441065704,0.0956320143093101,0.03130909360267899,0.9572301561182196,neutral,0.34132850441065704
Scarface,0.12647333294153212,0.5419514406472444,0.02956485969480127,0.05564180855290033,0.19554438777267932,0.03803585660643875,0.012788297852966934,0.7798533737659454,disgust,0.5419514406472444
Schindler's List,0.08176097068512304,0.25184957803735003,0.247940590668639,0.04625704636881975,0.25073920901526103,0.04569374507462436,0.07575885157778182,0.5996203585104509,disgust,0.25184957803735003
Se7en,0.017323001730255784,0.15234498654026538,0.3950863488018513,0.009071938158012927,0.06476380587555468,0.2555322466068901,0.10587769020348788,0.5897176444530488,fear,0.3950863488018513
Seven Samurai,0.0132564716887745,0.03841465796259316,0.02794750157574361,0.2439422139220617,0.5735538087107919,0.0416110028216446,0.06127434046092359,0.4500812888145447,neutral,0.5735538087107919
Sherlock Jr.,0.10806170718278736,0.0348987877368927,0.012770207738503814,0.16674648355692626,0.45526228491216897,0.007138462516013533,0.21512204837054014,0.570941436290741,neutral,0.45526228491216897
Shutter Island,0.027263242105784066,0.18383725999261846,0.36669028376821766,0.05538269958924502,0.28053351339291444,0.02864944464950399,0.057643566534600475,0.23976035009730945,fear,0.36669028376821766
Singin' in the Rain,0.01443572475744242,0.029266222660556774,0.028035534970430574,0.40441649963825266,0.25735760120336304,0.098382252861153,0.16810615208338608,0.7759155414321206,joy,0.40441649963825266
Snatch,0.012431011395528912,0.04048710528295487,0.12686840899987145,0.2686941349413246,0.4254545301198959,0.062133877095766364,0.06393092456273734,0.19675658345222474,neutral,0.4254545301198959
Some Like It Hot,0.020609496838667175,0.04340407916937362,0.04718201643977822,0.24918826618655163,0.5072316889735785,0.028752057008783926,0.10363239837302403,0.33760940486734564,neutral,0.5072316889735785
Spider-Man: Across the Spider-Verse,0.012798257341439074,0.06752616178710014,0.11266248091123998,0.20247807163237172,0.49366366321390326,0.015384988287802447,0.0954863525588404,0.8080896951935508,neutral,0.49366366321390326
Spider-Man: Into the Spider-Verse,0.012223887172612276,0.035752146748233245,0.17081229510420765,0.1462771147701212,0.4827408352866769,0.015207423786209389,0.13698627141473646,0.4882637153972279,neutral,0.4827408352866769
Spider-Man: No Way Home,0.123471449338831,0.017207623209105804,0.023334834922570734,0.243578277452616,0.38538849307224154,0.08584276160690933,0.12117657120106742,0.5909375727176667,neutral,0.38538849307224154
Spirited Away,0.08006099323657426,0.18912387662567198,0.04412897568280724,0.15179032874716955,0.30482081696391106,0.09860833543776111,0.13146673532372172,0.6350984031503851,neutral,0.30482081696391106
Spotlight,0.050807321164757016,0.17822472974658013,0.12944171200506388,0.08382108651567251,0.47675019316375256,0.06047602011822164,0.020478947716765106,0.38736369609832766,neutral,0.47675019316375256
Stand by Me,0.03563565694494173,0.10470452741719782,0.07013478798326105,0.1311370805837214,0.25289447940886023,0.3041049608029425,0.10138852021191269,0.9998189508914948,sadness,0.3041049608029425
Star Wars: Episode IV - A New Hope,0.03880474974655292,0.020939443323930555,0.010934674075211991,0.13309160272844814,0.7050492302937941,0.011525412068956277,0.07965488477864048,0.9772872924804688,neutral,0.7050492302937941
Star Wars: Episode V - The Empire Strikes Back,0.013178764842450619,0.020414626448076557,0.020811868376437236,0.25627648356285965,0.6363871818916365,0.011208381757817486,0.041722674896432596,0.5927966778928583,neutral,0.6363871818916365
Star Wars: Episode VI - Return of the Jedi,0.09160776214081455,0.13270102352411908,0.0937862693945962,0.05465822870081121,0.3753173524429175,0.18160555031235245,0.0703238006892868,0.14177970452742142,neutral,0.3753173524429175
Sunset Boulevard,0.09986484872007911,0.2702000764283267,0.07489967538805847,0.16986688868862324,0.30630975661121984,0.04998567124659365,0.028873066513121805,0.6108202338218689,neutral,0.30630975661121984
Taxi Driver,0.07160109488970855,0.20821018804880706,0.16375646998428486,0.010634730474769392,0.42286297772079706,0.09098951804282313,0.03194501274265349,-0.1315778439695185,neutral,0.42286297772079706
Terminator 2: Judgment Day,0.01736777601763606,0.03859864463183013,0.09697444835381414,0.18483663206412035,0.5454259853471409,0.013278886252506212,0.10351762799969451,0.12492777000774037,neutral,0.5454259853471409
The Apartment,0.0236436600680463,0.2518393341875212,0.015378822255032983,0.19101840056563643,0.26209736022759567,0.11385853605514223,0.14216386700387706,0.4292388991876082,neutral,0.26209736022759567
The Battle of Algiers,0.01598517787642777,0.20131028229370712,0.2833999854978174,0.14847413687966765,0.3084181942977011,0.0168971779756248,0.025515058205928653,0.9901541829109192,neutral,0.3084181942977011
The Best Years of Our Lives,0.008954998734407128,0.05334388082846999,0.08065180472331121,0.23724186681210996,0.45077130794525144,0.13958633528091013,0.02944977874867618,0.8043055593967438,neutral,0.45077130794525144
The Best of Youth,0.009657386055385525,0.031069218604402107,0.10585554582278499,0.25465286937965587,0.465761661529541,0.04330644104629755,0.08969687330748209,0.4789192947474393,neutral,0.465761661529541
The Big Lebowski,0.06835702760145068,0.27373262238688767,0.13697198256850243,0.044860564172267914,0.348683862015605,0.0926133677829057,0.03478056022431701,-0.389926415681839,neutral,0.348683862015605
The Bridge on the River Kwai,0.11398461076896638,0.14580228767590597,0.18478224247228353,0.1950152048957534,0.2610592708457261,0.05675295279361307,0.042603428545407954,0.5987592041492462,neutral,0.2610592708457261
The Chaos Class Failed the Class,0.01082428000782701,0.021240227432413536,0.011284228382547471,0.3441242958334359,0.5236368721181696,0.04911133333701979,0.03977878713472323,-0.09354487332430753,neutral,0.5236368721181696
The Dark Knight,0.044512062762144276,0.11022922564932908,0.16321530889994887,0.14058225534178995,0.3642463330179453,0.1059087917885997,0.07130604829977859,0.6083552458069541,neutral,0.3642463330179453
The Dark Knight Rises,0.01731337026946924,0.023026352261447093,0.19682406867981295,0.05655326656150547,0.5692410475828431,0.040688901504671034,0.09635298893871633,0.4575731808489019,neutral,0.5692410475828431
The Deer Hunter,0.011045311426278204,0.2395053560845554,0.18483483721502125,0.060709940083324906,0.34253047574311496,0.15284707909449935,0.008527029061224312,0.7973743796348571,neutral,0.34253047574311496
The Departed,0.017948255006393247,0.09751379398883066,0.12063098814211447,0.23472510172392835,0.3998743859543042,0.09029918312179772,0.03900828521529382,0.810425341129303,neutral,0.3998743859543042
The Elephant Man,0.016057584032585673,0.12499459636058997,0.0598392350260507,0.05729408305011351,0.4721160381185738,0.06827030064199459,0.20142817840149457,0.6275101845914667,neutral,0.4721160381185738
The Exorcist,0.011768349108751863,0.07631778134964406,0.6853052534162998,0.0643326469231397,0.12619150010868907,0.021204543497879057,0.014879922685213386,0.9960859775543213,fear,0.6853052534162998
The Father,0.03554323469288647,0.019170193979516626,0.3196694265701808,0.14473156863823533,0.2239206676487811,0.18107623835094272,0.07588865640573203,0.39637678265571596,fear,0.3196694265701808
The General,0.04521060883998871,0.129130198713392,0.052963148802518845,0.20634608403779567,0.4060019329190254,0.046388891292735934,0.11395914275199175,0.5718965113162995,neutral,0.4060019329190254
The Godfather,0.11559218138625676,0.2570202660069547,0.08781441759360446,0.0594544046219777,0.35540870170701633,0.013483247486874461,0.11122676202053712,0.4522848237644542,neutral,0.35540870170701633
The Godfather Part II,0.1281275085004216,0.05967268470505422,0.11074137652758509,0.16553616055435585,0.32056988504799927,0.1398129654540257,0.07553941919468343,0.801477085460316,neutral,0.32056988504799927
The Gold Rush,0.01892950418405235,0.08417532038874924,0.08808882226003334,0.12255037943832577,0.4468356201425195,0.0653636114555411,0.17405674196779727,0.5671131610870361,neutral,0.4468356201425195
"The Good, the Bad and the Ugly",0.04342625302855264,0.1683259752409702,0.23171020523560318,0.04468866084194319,0.27553923936052754,0.16044358231804587,0.07586604936725715,0.6450077457861467,neutral,0.27553923936052754
The Grand Budapest Hotel,0.018749058723915368,0.11564670433290303,0.031053948524640874,0.4623027542838827,0.22235976005904376,0.09200993683189154,0.057877810462377964,0.6033057332038879,joy,0.4623027542838827
The Grapes of Wrath,0.006539268093183637,0.0591037942096591,0.2013152715517208,0.21404570853337646,0.37277816934511065,0.11722693289630115,0.028990862984210254,0.9996483266353607,neutral,0.37277816934511065
The Great Dictator,0.022746339355680077,0.16065245041285048,0.12180327387018637,0.0872812404889952,0.3960708278146657,0.1693258281712505,0.042120042511008,0.7820027470588684,neutral,0.3960708278146657
The Great Escape,0.015092611249366944,0.05148691104047678,0.013283294191668656,0.38558135503395036,0.46000510962171987,0.02578402975235473,0.04876668761822988,0.7727967446500604,neutral,0.46000510962171987
The Green Mile,0.11673701848750087,0.13616415072994476,0.10510589029978622,0.17066104386255823,0.38486807386983524,0.04971339981156317,0.036750424674458125,0.9762688279151917,neutral,0.38486807386983524
The Handmaiden,0.006136662675999105,0.007420596631709487,0.03808218700578436,0.3702810680493712,0.27665867786854503,0.004695278173312545,0.29672554419375957,0.9998648405075073,joy,0.3702810680493712
The Help,0.02641972219571471,0.16733932057395579,0.07518899021670222,0.3909157154848799,0.2963902989402413,0.02285393965430558,0.020892002526670693,0.6184327244758606,joy,0.3909157154848799
The Hunt,0.20835688724182547,0.11590694732731208,0.03149479487910867,0.15045722897630184,0.3527045679278672,0.09577198042534292,0.04530759768094868,0.5933792889118195,neutral,0.3527045679278672
The Incredibles,0.005549477064050734,0.008899700990878046,0.003597219972289167,0.6090991824865342,0.28266241438686845,0.011307689128443599,0.07888433081097901,0.9997059166431427,joy,0.6090991824865342
The Intouchables,0.09275390268091789,0.1595486014901491,0.07226469601896084,0.19358501257374883,0.28470544589006086,0.09631690268658778,0.10082542537499896,0.09771661866794933,neutral,0.28470544589006086
The Iron Giant,0.01973634185269475,0.030464830179698765,0.08229566867812536,0.33932173578068614,0.3324379902333021,0.17895202115178108,0.01679140478372574,0.9994610905647278,joy,0.33932173578068614
The Kid,0.022192258713766934,0.1741472575813532,0.020382418786175548,0.2536304411012679,0.3302325874567032,0.14173650098964571,0.05767857660539448,0.9528984725475311,neutral,0.3302325874567032
The Lion King,0.10952081443445588,0.12907910452816973,0.02208319293673743,0.061839009783315385,0.37898109294474125,0.22241754525087096,0.07607924095778303,0.11547726934606378,neutral,0.37898109294474125
The Lives of Others,0.023890004683793944,0.10764934397725896,0.2104596298992295,0.08397196148606864,0.440663393586874,0.09182744507085193,0.041538234588436106,0.8132794336839155,neutral,0.440663393586874
The Lord of the Rings: The Fellowship of the Ring,0.028106770435856146,0.03921450261788612,0.1573437468402765,0.1599928986450488,0.5016113479029048,0.012293490030887451,0.10143725243820385,0.8006744655695829,neutral,0.5016113479029048
The Lord of the Rings: The Return of the King,0.07603645902021196,0.029980015284805137,0.11642349637325176,0.09761957510967147,0.3324140225621787,0.17740039925344966,0.17012605399147354,0.1465151093222878,neutral,0.3324140225621787
The Lord of the Rings: The Two Towers,0.1390537199860608,0.040836293980563904,0.18442589370533824,0.19846265733411367,0.3767534883862192,0.012413304320282557,0.048054684842513365,0.4991209723732688,neutral,0.3767534883862192
The Matrix,0.12654096391052008,0.11787950240541249,0.06905532737728208,0.05416673123836517,0.5511749971657991,0.01594438625033945,0.0652380802668631,0.4043922245502472,neutral,0.5511749971657991
The Passion of Joan of Arc,0.01713785647880286,0.14941852428019048,0.21513663379009812,0.03954513273201883,0.4157479599118233,0.12033935929648579,0.042674539145082235,0.8113456666469574,neutral,0.4157479599118233
The Pianist,0.02003272256644612,0.17576952678659422,0.27813178046860476,0.05386680835561657,0.24334940500557423,0.16037927114997397,0.06847047547555783,0.4017681425268,fear,0.27813178046860476
The Prestige,0.017075934447348118,0.04651157600297169,0.03408687077039345,0.0525928705888377,0.5981577316468413,0.013860780269500207,0.23771422868594527,0.6060418757525358,neutral,0.5981577316468413
The Secret in Their Eyes,0.03509659006852995,0.1661710674789819,0.13727754807967524,0.2901232284070416,0.2698645676401528,0.024502564179287714,0.07696441442451694,0.9917807145552202,joy,0.2901232284070416
The Seventh Seal,0.017171628680080174,0.24457452818751335,0.2021608242765069,0.06304170807125047,0.1938577327877283,0.2501706447917968,0.0290229226462543,0.24099500179290773,sadness,0.2501706447917968
The Shawshank Redemption,0.03526982161301104,0.04161185288632458,0.0851842522282492,0.12170899324965748,0.52783763544126,0.13157325919548218,0.05681416752155532,0.729468356479298,neutral,0.52783763544126
The Shining,0.007606665169904855,0.03058864324438301,0.6131904026578096,0.0649109596640549,0.18616139334203166,0.06792918656190688,0.029612799810076303,0.27432683923027734,fear,0.6131904026578096
The Silence of the Lambs,0.024722069343128664,0.1956139882941815,0.37919638729230926,0.07433287078641694,0.2834371904503893,0.015175692694769665,0.027521778670647604,0.2744081291285428,fear,0.37919638729230926
The Sixth Sense,0.028336849037176846,0.02629019431134855,0.5007890916260128,0.04756814281625504,0.2648310637609525,0.023370198566805233,0.10881444079462778,0.42497841878370807,fear,0.5007890916260128
The Sound of Music,0.035705679655075075,0.22637415546923875,0.2988610064610839,0.06920496970415116,0.16864716708660127,0.12382321027107537,0.07738382321549579,0.061872202157974246,fear,0.2988610064610839
The Sting,0.06571117255371065,0.09021604997105896,0.01757941990508698,0.3486865089274943,0.35396900661289693,0.10263018750119954,0.021207659388892353,0.6232045412063598,neutral,0.35396900661289693
The Terminator,0.027687872387468816,0.12653926624916495,0.022524384316056967,0.050214778166264296,0.6541860267519951,0.010436905617825686,0.10841080085374415,0.2019791603088379,neutral,0.6541860267519951
The Thing,0.013326311472337694,0.15449678525328636,0.3846211156109348,0.014255425392184407,0.3604004935361445,0.05560363573022187,0.017296253843232988,-0.19443708062171935,fear,0.3846211156109348
The Third Man,0.015775637212209405,0.027301036519929767,0.3021796960150823,0.2299991981475614,0.20967427459545435,0.11409676882904023,0.10097338953055442,0.7918075859546662,fear,0.3021796960150823
The Treasure of the Sierra Madre,0.04466162304478613,0.12426227496259591,0.05213108095763759,0.090300709834661,0.5453857682983984,0.11221135505051776,0.031047162218866022,0.6421643495559692,neutral,0.5453857682983984
The Truman Show,0.009638321670618925,0.03361634766174988,0.09349584592167627,0.21336550154426898,0.4334203437478705,0.011274591913785447,0.20518906135112047,0.9711477919058367,neutral,0.4334203437478705
The Usual Suspects,0.07551071807657453,0.09624099168418483,0.17297509452328086,0.03583278837190433,0.5638739514079961,0.017839603549377483,0.03772683797234839,0.09284793788736517,neutral,0.5638739514079961
The Wages of Fear,0.02085074335336685,0.06592921873088926,0.6944554671645164,0.008075853472109883,0.1406225532758981,0.009341627894900738,0.06072451724903658,0.19830419421195983,fear,0.6944554671645164
The Wild Robot,0.016141433746088295,0.05348913145717234,0.01763677505077794,0.33472625247668475,0.4078363046050072,0.047942428896203634,0.12222769316285849,0.6344875454902649,neutral,0.4078363046050072
The Wizard of Oz,0.004906400851905346,0.08188853431493044,0.11420722069451586,0.27957321628928183,0.4325440049171448,0.044537391792982814,0.042343226913362744,0.9998264491558075,neutral,0.4325440049171448
The Wolf of Wall Street,0.034362321719527245,0.3708456929095767,0.04474791757423769,0.2101843562823805,0.19263387778350574,0.08148328097410161,0.06574256960514256,0.30699795484542847,disgust,0.3708456929095767
There Will Be Blood,0.026869194031777708,0.18952051490883937,0.32505229576914146,0.0704836977158927,0.3392376286739653,0.01531105674803257,0.033525591250509024,0.12002060630104759,neutral,0.3392376286739653
"Three Billboards Outside Ebbing, Missouri",0.1586572831623595,0.1048293660225516,0.09894752417775718,0.020072243303399195,0.13430195390670138,0.35311988939065486,0.13007174926513637,0.07861167192459106,sadness,0.35311988939065486
To Be or Not to Be,0.011626835726201535,0.06594365574419499,0.009841583541128785,0.6002515308558941,0.21251197028905153,0.08629926797002554,0.01352515451144427,0.9984001457691193,joy,0.6002515308558941
To Kill a Mockingbird,0.00787235613362017,0.04100423942277716,0.09691497875610366,0.2234793396412649,0.2532030940902504,0.2708174665035172,0.10670851721343669,0.4682695107026534,sadness,0.2708174665035172
Tokyo Story,0.02536570730153471,0.053756123222410676,0.053598918591160324,0.20271452767774462,0.4478822896257043,0.2051106142345816,0.011571795912459493,0.7351259112358093,neutral,0.4478822896257043
Top Gun: Maverick,0.01121818163135851,0.04457011097110808,0.052812576378611004,0.2086657208644531,0.5246925293044611,0.10135570407675748,0.05668516584079374,0.518125214359977,neutral,0.5246925293044611
Toy Story,0.050783710461109875,0.18208813974633814,0.028263721731491387,0.09255388188175857,0.29867516839876773,0.1035069837467745,0.24412839752621948,0.3836795210838318,neutral,0.29867516839876773
Toy Story 3,0.023478319360451264,0.028870956591245802,0.10706973588094115,0.13313312447545203,0.45005143603140657,0.07165168818425048,0.185744736131958,0.10942477529699152,neutral,0.45005143603140657
Trainspotting,0.0572771480306983,0.24463484778534622,0.07823410504497588,0.16306334985420107,0.2736520431935787,0.15039153480902315,0.032746971724554895,0.4187535226345062,neutral,0.2736520431935787
Unforgiven,0.13716587242670358,0.3654058194719255,0.13193390043452383,0.0071353530103806405,0.1586784670362249,0.18990503330715,0.009775516035733744,0.5886444747447968,disgust,0.3654058194719255
Up,0.025697065819986164,0.12710444156546147,0.09821950257755815,0.14585406584665178,0.3918196387588978,0.12677235007286072,0.08453291929326952,0.8293525278568268,neutral,0.3918196387588978
V for Vendetta,0.20601809705840424,0.10488303564488888,0.08603844046592712,0.13953501032665372,0.2674538997001946,0.10315054233651608,0.09292095922864974,0.058687460422515866,neutral,0.2674538997001946
Vertigo,0.013037955539766699,0.04167771507054567,0.4225227289367467,0.05947726081358269,0.3508654206991196,0.07723028967157006,0.03518865262158215,0.7179273843765259,fear,0.4225227289367467
WALL·E,0.012998520216206089,0.02624953120248392,0.14547635278431698,0.17445376636460425,0.3751668520271778,0.12406238785479218,0.1415925797773525,0.4812484264373779,neutral,0.3751668520271778
Warrior,0.07744303354993462,0.1070445797406137,0.11109327577287331,0.1511934671085328,0.3222810000181198,0.12907940144650637,0.10186523911543191,0.40799281001091003,neutral,0.3222810000181198
Whiplash,0.07524221744388342,0.18985239663161338,0.1005592972273007,0.15806882940232753,0.32307867892086506,0.09709957712329924,0.05609899538103491,0.993904572725296,neutral,0.32307867892086506
Wild Strawberries,0.01807288536801934,0.11793356365524232,0.12189880802761763,0.29619224095949903,0.2868426972068846,0.14228931004181505,0.016770464833825827,0.6086241662502289,joy,0.29619224095949903
Wild Tales,0.2480551502201706,0.12213071901351213,0.12000008465256543,0.17399629902211017,0.21659741066396238,0.10799372866749764,0.011226597800850868,0.7878309965133667,anger,0.2480551502201706
Witness for the Prosecution,0.10665123784829947,0.09620779334694486,0.07510301332116466,0.1899371461900459,0.3264580970122056,0.08703462459908967,0.11860809778921645,0.47254596515135333,neutral,0.3264580970122056
Yojimbo,0.026812239876016976,0.14957385193556547,0.1563276314525865,0.13600702352123334,0.45395399779081347,0.04752222187817097,0.02980298432521522,-0.16723499298095704,neutral,0.45395399779081347
Your Name.,0.03651950845960528,0.043540547927841546,0.04223044234095141,0.29028918519616126,0.47288465648889544,0.020918172830715776,0.09361748155206442,0.749701988697052,neutral,0.47288465648889544
